412,7816,-2172,,350,7719,-1758
600,7856,-2576,,405,7773,-2067
764,8224,-2516,,523,7895,-2278
768,8244,-2704,,636,8035,-2492
668,8024,-2544,,700,8087,-2585
756,7916,-2816,,739,8102,-2645
1028,7928,-2772,,805,8028,-2709
708,7836,-2796,,790,7926,-2732
272,7956,-2648,,691,7909,-2758
112,7976,-2584,,530,7924,-2700
144,7896,-2580,,309,7916,-2652
-4,7960,-2652,,131,7947,-2616
172,7852,-2696,,106,7921,-2628
392,7972,-3404,,176,7920,-2833
664,8024,-3652,,306,7952,-3101
816,8056,-3844,,511,7976,-3399
740,8008,-3632,,653,8015,-3633
192,8180,-3252,,603,8067,-3595
-8,7912,-3208,,435,8039,-3484
20,8080,-3344,,236,8045,-3359
24,8172,-3644,,57,8086,-3362
224,7776,-4048,,65,7985,-3561
516,7828,-4644,,196,7964,-3920
628,7576,-5216,,348,7838,-4388
300,8252,-5288,,417,7858,-4799
48,8164,-5400,,373,7955,-5137
60,8216,-5068,,259,8052,-5243
160,8168,-4824,,142,-8184,-5145
360,7924,-4468,,157,8118,-4940
788,8136,-4232,,342,8111,-4648
844,8216,-3772,,538,8111,-4324
1016,8260,-3508,,752,8134,-3995
760,8128,-2916,,852,8185,-3607
684,8044,-2520,,826,8162,-3179
504,7868,-2452,,741,8075,-2849
504,8084,-2416,,613,8031,-2576
276,8136,-2664,,492,8033,-2513
308,8332,-2628,,398,8105,-2540
656,8164,-3004,,436,8179,-2678
716,8100,-3000,,489,8183,-2824
496,8180,-3344,,544,-8190,-2994
408,8084,-3472,,569,8132,-3205
596,8164,-3304,,554,8132,-3280
512,8208,-3592,,503,8159,-3428
444,8144,-3448,,490,8150,-3454
388,8068,-3344,,485,8146,-3422
504,8124,-3388,,462,8136,-3443
604,8140,-3680,,485,8119,-3465
692,8240,-3624,,547,8143,-3509
508,7996,-3248,,577,8125,-3485
352,8108,-3176,,539,8121,-3432
200,8012,-3112,,438,8089,-3290
292,8028,-3200,,338,8036,-3184
476,8136,-3280,,330,8071,-3192
368,8108,-3280,,334,8071,-3218
416,8104,-3408,,388,8094,-3292
488,7984,-3648,,437,8083,-3404
464,8048,-3772,,434,8061,-3527
416,8184,-3828,,446,8080,-3664
264,8080,-3972,,408,8074,-3805
216,8040,-4060,,340,8088,-3908
148,7964,-4148,,261,8067,-4002
-40,7884,-4556,,147,7992,-4184
-108,7872,-4468,,54,7940,-4308
-160,7776,-4420,,-40,7874,-4398
152,7964,-4388,,-39,7874,-4458
304,8084,-4140,,47,7924,-4354
364,7920,-3960,,165,7936,-4227
320,7884,-3652,,285,7963,-4035
380,7812,-3816,,342,7925,-3892
404,7908,-3648,,367,7881,-3769
432,7916,-3352,,384,7880,-3617
800,7904,-3308,,504,7885,-3531
1036,7916,-3204,,668,7911,-3378
1336,7808,-3148,,901,7886,-3253
1584,7768,-3320,,1189,7849,-3245
1688,7668,-3336,,1411,7790,-3252
1424,7656,-3292,,1508,7725,-3274
1360,7640,-3300,,1514,7683,-3312
1048,7576,-2776,,1380,7635,-3176
788,7764,-2532,,1155,7659,-2975
688,7936,-2264,,971,7729,-2718
920,7820,-1912,,861,7774,-2371
928,7208,-1552,,831,7682,-2065
1224,6760,-1296,,940,7431,-1756
1308,6772,-1436,,1095,7140,-1549
940,7232,-804,,1100,6993,-1272
568,7260,-244,,1010,7006,-945
472,7256,352,,822,7130,-533
660,7016,500,,660,7191,-49
952,6808,496,,663,7085,276
1328,6536,312,,853,6904,415
1708,6476,388,,1162,6709,424
1692,6420,780,,1420,6560,494
1516,6364,1412,,1561,6449,723
1216,6380,1876,,1533,6410,1114
1172,6392,1984,,1399,6389,1513
1312,6300,1792,,1304,6359,1766
1368,6040,2292,,1267,6278,1986
1724,5956,2380,,1394,6172,2112
2200,5712,2828,,1651,6002,2323
2360,5612,2956,,1913,5830,2614
2452,5524,2900,,2184,5701,2766
2124,5448,2844,,2284,5574,2882
2320,5276,3176,,2314,5465,2969
2020,4936,3868,,2229,5296,3197
1840,4800,4248,,2076,5115,3534
2056,4760,4492,,2059,4943,3946
2220,4528,4780,,2034,4756,4347
2512,4512,4968,,2157,4650,4622
2476,4224,5348,,2316,4506,4897
1904,4448,5600,,2278,4428,5174
1472,4300,5812,,2091,4371,5432
1476,4140,5856,,1832,4278,5654
1660,4048,6336,,1628,4234,5901
1800,3536,6780,,1602,4006,6196
1688,3304,6844,,1656,3757,6454
1684,3016,7052,,1708,3476,6753
1544,3192,6768,,1679,3262,6861
1396,3456,6508,,1578,3242,6793
1116,3412,6404,,1435,3269,6683
924,3260,6252,,1245,3330,6483
780,3184,6244,,1054,3328,6352
1032,2916,6368,,963,3193,6317
1316,2664,6420,,1013,3006,6321
1524,2376,6696,,1163,2785,6432
1260,2168,6800,,1283,2531,6571
1100,2120,6740,,1300,2332,6664
1212,2228,6448,,1274,2223,6671
1460,2364,6540,,1258,2220,6632
1348,2116,6492,,1280,2207,6555
1544,2020,6648,,1391,2182,6532
1496,1752,6908,,1462,2063,6647
1428,1576,7092,,1454,1866,6785
1784,1464,7196,,1563,1703,6961
1976,1224,7588,,1671,1504,7196
2004,876,7996,,1798,1285,7468
2020,564,8052,,1946,1032,7708
2068,532,7760,,2017,799,7849
2332,676,7760,,2106,662,7892
2440,632,7664,,2215,601,7809
2264,540,7868,,2276,595,7763
2040,388,7852,,2269,559,7786
2028,368,7908,,2193,482,7823
1840,252,7756,,2043,387,7846
1772,328,7816,,1920,334,7833
1900,204,7736,,1885,288,7804
2012,284,7696,,1881,267,7751
2116,340,7648,,1950,289,7724
2144,320,7580,,2043,287,7665
2072,356,7320,,2086,325,7561
2212,324,7284,,2136,335,7458
2140,636,7172,,2142,409,7339
1952,516,7024,,2094,458,7200
1808,592,6800,,2028,517,7070
1896,684,6572,,1949,607,6892
1956,880,6376,,1903,668,6693
2008,788,6028,,1917,736,6444
2048,972,5996,,1977,831,6243
2020,932,5876,,2008,893,6069
2000,1072,6040,,2019,941,5985
1968,820,5960,,2009,949,5968
2000,912,5892,,1997,934,5942
1868,856,6228,,1959,915,6030
1724,760,6164,,1890,837,6061
1804,852,6132,,1849,845,6104
1744,972,6256,,1785,860,6195
1768,832,6268,,1760,854,6205
1776,812,6336,,1773,867,6248
1904,780,6308,,1798,849,6292
1872,864,6404,,1830,822,6329
2052,864,6436,,1901,830,6371
1900,672,6624,,1932,795,6443
1860,616,6656,,1921,754,6530
1876,540,6572,,1922,673,6572
1876,796,6596,,1878,656,6612
1880,876,6576,,1873,707,6600
1864,812,6596,,1874,756,6585
1940,772,6500,,1890,814,6567
1856,756,6572,,1885,804,6561
1956,784,6648,,1904,781,6579
1892,772,6620,,1911,771,6585
1896,776,6732,,1900,772,6643
1944,692,6540,,1922,756,6635
1968,704,6788,,1925,736,6670
1952,692,6532,,1940,716,6648
2048,600,6852,,1978,672,6678
2100,672,6988,,2017,667,6790
2068,668,7116,,2042,658,6872
2068,708,7204,,2071,662,7040
2020,612,7396,,2064,665,7176
2132,504,7596,,2072,623,7328
2128,668,7664,,2087,623,7465
2200,576,7704,,2120,590,7590
2080,540,7840,,2135,572,7701
2040,596,8040,,2112,595,7812
2040,712,7972,,2090,606,7889
2116,924,7836,,2069,693,7922
2128,952,7948,,2081,796,7949
2080,1084,8068,,2091,918,7956
2140,1008,8172,,2116,992,8006
2192,1144,8112,,2135,1047,8075
2120,1188,8272,,2133,1106,8156
1864,1392,8148,,2079,1183,8176
1660,1484,8112,,1959,1302,8161
1660,1616,8040,,1826,1420,8143
1968,2132,7700,,1788,1656,8000
1988,2108,7360,,1819,1835,7803
2136,2596,7280,,1938,2113,7595
1956,2620,7060,,2012,2364,7350
1832,2760,7004,,1978,2521,7176
1696,2940,6780,,1905,2729,7031
1676,2968,6484,,1790,2822,6832
1824,3548,6408,,1757,3054,6669
1840,3600,6624,,1759,3264,6574
1936,3756,6168,,1819,3468,6421
1980,3932,6236,,1895,3709,6359
1760,4048,5980,,1879,3834,6252
1712,4088,5820,,1847,3956,6051
1784,4184,5284,,1809,4063,5830
2036,4328,4744,,1823,4162,5457
2064,4672,4532,,1899,4318,5095
1528,4716,4316,,1853,4475,4719
1308,4840,4276,,1734,4639,4467
1172,5124,3848,,1518,4838,4243
1196,5272,3608,,1301,4988,4012
1316,5084,3568,,1248,5080,3825
1588,5016,3172,,1318,5124,3549
1620,5144,2852,,1430,5129,3300
1328,5204,2352,,1463,5112,2986
1300,5556,1704,,1459,5230,2520
864,5656,1852,,1278,5390,2190
708,5728,1556,,1050,5536,1866
848,5552,1160,,930,5623,1568
1028,5904,728,,862,5710,1324
1240,6252,632,,956,5859,1019
1124,6300,36,,1060,6002,639
900,6284,44,,1073,6185,360
588,6652,-176,,963,6372,134
572,6700,-480,,796,6484,-144
452,6724,-872,,628,6590,-371
400,6772,-1188,,503,6712,-679
528,6796,-1624,,488,6748,-1041
796,7548,-1960,,544,6960,-1411
768,7540,-2776,,623,7164,-1887
760,7532,-2696,,713,7354,-2264
236,7564,-2192,,640,7546,-2406
20,7476,-2124,,446,7528,-2447
192,7448,-2356,,302,7505,-2342
400,7384,-2780,,212,7468,-2363
592,7696,-3176,,301,7501,-2609
208,7820,-3288,,348,7587,-2900
76,7972,-3632,,319,7718,-3219
284,7936,-3716,,290,7856,-3453
336,7664,-3988,,226,7848,-3656
244,7772,-4168,,235,7836,-3876
168,7956,-4432,,258,7832,-4076
272,7972,-4284,,255,7841,-4218
172,7984,-4416,,214,7921,-4325
120,7772,-4216,,183,7921,-4337
72,7808,-4020,,159,7884,-4234
-32,7856,-3968,,83,7855,-4155
84,7752,-4316,,61,7797,-4130
228,7940,-4456,,88,7839,-4190
-84,7956,-4396,,49,7876,-4284
-156,7956,-4416,,18,7901,-4396
-324,7864,-4528,,-84,7929,-4449
-428,7928,-4328,,-248,7926,-4417
-504,7916,-4636,,-353,7916,-4477
-216,8104,-4508,,-368,7953,-4500
264,8124,-4552,,-221,8018,-4506
452,8008,-4600,,-1,8038,-4574
344,8084,-4284,,211,8080,-4486
184,8032,-4012,,311,8062,-4362
156,8060,-3920,,284,8046,-4204
48,8132,-3756,,183,8077,-3993
-136,8056,-3428,,63,8070,-3779
-72,8140,-3412,,-1,8097,-3629
132,8020,-3248,,-7,8087,-3461
328,8204,-3284,,63,8105,-3343
544,8136,-3352,,233,8125,-3324
476,7976,-3184,,370,8084,-3267
404,7844,-3028,,438,8040,-3212
252,7912,-3336,,419,7967,-3225
180,8248,-3340,,328,7995,-3222
236,8252,-3536,,268,8064,-3310
488,8112,-3728,,289,8131,-3485
316,8024,-3620,,305,8159,-3556
232,8004,-3512,,318,8098,-3599
144,8072,-3520,,295,8053,-3595
-48,8000,-3272,,161,8025,-3481
96,7984,-3504,,106,8015,-3452
156,8172,-3376,,87,8057,-3418
204,8196,-3276,,102,8088,-3357
216,8112,-3440,,168,8116,-3399
336,8232,-3320,,228,8178,-3353
256,8120,-3428,,253,8165,-3366
108,8156,-3244,,229,8155,-3358
128,7868,-3296,,207,8094,-3322
112,8168,-3424,,151,8078,-3348
4,8064,-3264,,88,8064,-3307
32,8192,-3380,,69,8073,-3341
124,8068,-3512,,68,8123,-3395
76,8016,-3576,,59,8085,-3433
120,8076,-3392,,88,8088,-3465
112,8072,-3564,,108,8058,-3511
-16,8068,-3720,,73,8058,-3563
-20,8136,-3864,,49,8088,-3635
92,7896,-4088,,42,8043,-3809
84,8116,-4192,,35,8054,-3966
64,8008,-4456,,55,8039,-4150
-68,8056,-4696,,43,8019,-4358
-172,7996,-4752,,-23,8044,-4524
-168,8048,-5076,,-86,8027,-4745
-140,8096,-4944,,-137,8049,-4867
-128,7872,-4772,,-152,8003,-4886
-172,7904,-4436,,-152,7980,-4807
-252,7900,-4332,,-173,7943,-4621
-344,7772,-3976,,-224,7862,-4379
-104,7768,-4056,,-218,7836,-4200
-68,7844,-4116,,-192,7821,-4120
124,7840,-3968,,-98,7806,-4029
96,7724,-3832,,12,7794,-3993
216,7856,-3580,,92,7816,-3874
200,7700,-3576,,159,7780,-3739
244,7512,-3496,,189,7698,-3621
672,7620,-3112,,333,7672,-3441
968,7312,-2900,,521,7536,-3271
1268,7016,-2628,,788,7365,-3034
1260,7024,-2292,,1042,7243,-2733
1216,7240,-2172,,1178,7148,-2498
956,7320,-1780,,1175,7150,-2218
1136,7360,-1704,,1142,7236,-1987
1188,7268,-1624,,1124,7297,-1820
1036,7572,-1016,,1079,7380,-1531
1016,7552,-544,,1094,7438,-1222
1404,7132,-128,,1161,7381,-828
1456,6560,216,,1228,7204,-368
1332,6644,528,,1302,6972,18
760,6624,736,,1238,6740,338
368,6860,1148,,979,6672,657
276,6780,1292,,684,6727,926
544,6924,1616,,487,6797,1198
892,6584,1544,,520,6787,1400
1364,6584,1600,,769,6718,1513
1656,6172,1560,,1114,6566,1580
1364,5836,1620,,1319,6294,1581
792,5828,2052,,1294,6105,1708
356,5552,2624,,1042,5847,1964
252,5876,2776,,691,5773,2268
480,6160,2864,,470,5854,2579
1600,5884,2808,,672,5868,2768
2576,5320,3076,,1227,5810,2881
2800,4828,3340,,1864,5548,3022
2472,4448,3960,,2362,5120,3296
1848,4632,4116,,2424,4807,3623
1928,4968,4356,,2262,4719,3943
2100,4824,4756,,2087,4718,4297
2400,4564,5288,,2069,4747,4629
2476,4592,5788,,2226,4737,5047
2248,4416,6316,,2306,4599,5537
2108,3748,6296,,2308,4330,5922
2272,4040,6012,,2276,4199,6103
1908,4260,5816,,2134,4116,6110
1656,4420,5780,,1986,4117,5976
1800,4252,6140,,1909,4243,5937
1776,3684,6624,,1785,4154,6090
1512,3420,6980,,1686,3944,6381
1704,3256,6836,,1698,3653,6645
2068,3144,6176,,1765,3376,6654
2324,3436,5784,,1902,3314,6444
2268,3356,5828,,2091,3298,6156
1868,3216,5840,,2132,3288,5907
1248,3008,6352,,1927,3254,5951
876,2808,6284,,1565,3097,6076
848,2652,6020,,1210,2921,6124
1340,2708,6072,,1078,2794,6182
1532,2568,5736,,1149,2684,6028
1788,2200,5592,,1377,2532,5855
2284,1980,6308,,1736,2364,5927
2444,1620,7148,,2012,2092,6196
2072,1380,7880,,2147,1795,6732
1592,1016,8180,,2098,1499,7379
1848,1204,8184,,1989,1305,7848
1980,1292,7940,,1873,1223,8046
2296,1404,7456,,1929,1229,7940
2092,1484,7048,,2054,1346,7657
2000,1196,7020,,2092,1344,7366
1856,992,6816,,2061,1269,7085
2060,1028,7016,,2002,1175,6975
2372,796,7192,,2072,1003,7011
2340,436,7684,,2157,813,7177
2220,28,8216,,2248,572,7527
2004,220,8028,,2234,370,7780
1748,352,8076,,2078,259,8001
1676,384,8000,,1912,246,8080
1804,536,7492,,1808,373,7899
1880,452,7328,,1777,431,7724
1964,568,7280,,1831,485,7525
1908,476,7328,,1889,508,7357
1904,452,7560,,1914,487,7374
2008,308,7260,,1946,451,7357
1948,384,7184,,1942,405,7333
2164,528,6840,,2006,418,7211
2304,692,6632,,2106,478,6979
2344,744,6584,,2190,587,6810
2228,764,6620,,2260,682,6669
2328,596,6428,,2301,699,6566
2276,552,6380,,2294,664,6503
2272,588,6344,,2276,625,6443
2152,688,6200,,2257,606,6338
2164,632,6496,,2216,615,6355
1944,684,6256,,2133,648,6324
1864,824,6436,,2031,707,6347
1840,684,6260,,1953,706,6362
1884,792,6332,,1883,746,6321
1968,736,6288,,1889,759,6329
1752,780,6252,,1861,748,6283
1780,768,6184,,1846,769,6264
1964,808,6340,,1866,773,6266
1804,764,6044,,1825,780,6205
1944,772,6168,,1873,778,6184
1832,740,6300,,1886,771,6213
1944,728,6312,,1881,751,6206
2020,568,6404,,1935,702,6296
2060,804,6388,,1964,710,6351
2040,644,6404,,2016,686,6377
1940,592,6468,,2015,652,6416
1952,696,6696,,1998,684,6489
1980,584,6580,,1978,629,6537
2108,528,6624,,1995,600,6592
2008,520,6872,,2012,582,6693
2116,588,6692,,2053,555,6692
1984,556,6736,,2054,548,6731
2012,516,6788,,2030,545,6772
1980,500,6928,,2023,540,6786
2132,328,6976,,2027,475,6857
2172,380,7132,,2074,431,6956
2112,440,7240,,2099,412,7069
2276,552,7284,,2173,425,7158
2232,512,7416,,2198,471,7268
2016,556,7616,,2159,515,7389
2032,424,7832,,2139,511,7537
2264,300,7872,,2136,448,7684
2388,448,7824,,2175,432,7786
2424,488,7840,,2277,415,7842
2580,628,7948,,2414,466,7871
2304,864,7784,,2424,607,7849
2212,832,8044,,2380,703,7904
2096,868,8380,,2298,798,8039
1984,824,8352,,2149,847,8140
2056,1000,8236,,2087,881,-8131
2012,1000,8264,,2037,923,-8076
2108,1208,8344,,2040,1008,-8085
2256,1556,7776,,2108,1191,8155
2260,1572,7796,,2159,1334,8045
2240,1960,7828,,2216,1574,7936
2008,2056,7856,,2191,1786,7814
1736,2392,8044,,2061,1995,7881
1640,2532,7932,,1906,2235,7915
1612,2680,7504,,1749,2415,7834
1588,2840,7372,,1644,2611,7713
1976,2864,6824,,1704,2729,7408
2168,3168,6428,,1836,2888,7032
2388,3436,6172,,2030,3077,6699
2460,3740,5968,,2248,3302,6348
2028,3756,5884,,2261,3525,6113
1616,3796,5508,,2123,3682,5883
1364,4072,5220,,1867,3841,5645
1204,4104,4996,,1553,3932,5402
1444,4084,4660,,1407,4014,5096
1460,4224,4480,,1368,4121,4839
1200,4464,4124,,1327,4219,4565
1072,4600,3976,,1294,4343,4310
1072,4824,3816,,1201,4528,4099
948,4876,3544,,1073,4691,3865
1104,4904,3188,,1049,4801,3631
1396,4768,2896,,1130,4843,3361
1540,4976,2348,,1247,4881,2994
1424,5396,2192,,1366,5011,2656
924,5680,1908,,1321,5205,2336
896,5756,1804,,1196,5452,2063
984,5696,1468,,1057,5632,1843
900,5744,1056,,926,5719,1559
916,6116,584,,924,5828,1228
1192,6420,236,,998,5994,836
1308,6584,-68,,1079,6216,452
1228,6648,-364,,1161,6442,97
820,6836,-152,,1137,6622,-87
860,6920,-532,,1054,6747,-279
804,7100,-544,,928,6876,-398
832,7060,-832,,829,6979,-515
764,7140,-1200,,815,7055,-777
796,7288,-1340,,799,7147,-979
1032,7632,-1496,,856,7280,-1217
940,7592,-1620,,883,7413,-1414
984,7844,-1440,,938,7589,-1474
660,7576,-1588,,904,7661,-1536
812,7504,-1884,,849,7629,-1633
808,7832,-2372,,816,7689,-1821
952,8080,-2084,,808,7748,-1982
688,7972,-2148,,815,7847,-2122
316,7752,-2064,,691,7909,-2167
408,7876,-2236,,591,7920,-2133
448,7776,-2480,,465,7844,-2232
308,7836,-2568,,370,7810,-2337
520,7944,-3160,,421,7858,-2611
588,8084,-3528,,466,7910,-2934
292,8016,-3616,,427,7970,-3218
-28,7964,-3668,,343,8002,-3493
-372,8036,-3380,,120,8025,-3548
-336,8088,-3476,,-111,8026,-3535
-308,8012,-3860,,-261,8025,-3596
-312,7828,-4032,,-332,7991,-3687
-392,7792,-3860,,-337,7930,-3807
-260,7984,-4008,,-318,7904,-3940
-124,8012,-3900,,-272,7904,-3950
-228,8084,-4016,,-251,7968,-3946
8,8056,-4032,,-151,8034,-3989
412,8132,-4160,,17,8071,-4027
344,8156,-3980,,134,8107,-4047
92,8168,-3664,,214,8128,-3959
-20,8008,-3416,,207,8116,-3805
108,7852,-3388,,131,8046,-3612
448,8024,-3500,,157,8013,-3492
208,8120,-3484,,186,8001,-3447
96,8348,-3264,,215,8086,-3409
188,8028,-3324,,235,8130,-3393
80,7972,-3408,,143,8117,-3370
288,8032,-3720,,163,8095,-3429
216,8308,-3496,,193,8085,-3487
184,8232,-3508,,192,8136,-3533
300,8108,-3548,,247,8170,-3568
268,8092,-3456,,242,8185,-3502
304,8232,-3188,,264,8166,-3425
128,7992,-3216,,250,8106,-3352
84,8056,-3076,,196,8093,-3234
-24,8012,-2952,,123,8073,-3108
212,8096,-3028,,100,8039,-3068
292,8172,-3164,,141,8084,-3055
264,8172,-3136,,186,8113,-3070
396,8192,-2836,,291,8158,-3041
248,8132,-2924,,300,8167,-3015
160,8064,-2956,,267,8140,-2963
112,8316,-2888,,229,8176,-2901
92,8176,-3040,,153,8172,-2952
188,8156,-2956,,138,8178,-2960
180,8048,-3268,,143,8174,-3038
308,8168,-3432,,192,8137,-3174
144,8164,-3296,,205,8134,-3238
60,8244,-3152,,173,8156,-3287
216,8240,-3220,,182,-8180,-3275
168,8104,-3388,,147,8188,-3264
156,8216,-3400,,150,-8183,-3290
-8,8108,-3096,,133,8167,-3276
20,8216,-3108,,84,8161,-3248
120,8140,-2956,,72,8170,-3140
184,8136,-2956,,79,8150,-3029
240,8148,-2912,,141,8160,-2983
280,8160,-3156,,206,8146,-2995
356,8088,-3052,,265,8133,-3019
256,8220,-3400,,283,8154,-3130
320,8148,-3344,,303,8154,-3238
176,8184,-3412,,277,8160,-3302
92,8200,-3592,,211,8188,-3437
12,8208,-3776,,150,8185,-3531
84,8056,-3832,,91,8162,-3653
28,8204,-4228,,54,8167,-3857
64,8108,-4244,,47,8144,-4020
-148,8068,-4384,,7,8109,-4172
-216,7988,-4180,,-68,8092,-4259
-336,7948,-4444,,-159,8028,-4313
-472,8008,-4152,,-293,8003,-4290
-516,8044,-4136,,-385,7997,-4228
-448,7844,-4188,,-443,7961,-4230
-284,8008,-4152,,-430,7976,-4157
-232,7904,-4132,,-370,7950,-4152
-44,7696,-3972,,-252,7863,-4111
392,7824,-4076,,-42,7858,-4083
652,7720,-3736,,192,7786,-3979
684,7812,-3696,,421,7763,-3870
764,7456,-3352,,623,7703,-3715
700,7276,-3144,,700,7566,-3482
668,7336,-2444,,704,7470,-3159
348,7308,-2192,,620,7344,-2783
424,7504,-2108,,535,7356,-2472
656,7456,-1660,,524,7401,-2101
800,7260,-1444,,557,7382,-1851
700,7224,-1180,,645,7361,-1598
928,7292,-976,,771,7308,-1315
1556,7120,-724,,996,7224,-1081
2016,6796,-144,,1300,7108,-756
1988,6392,-8,,1622,6900,-463
1636,6492,300,,1799,6700,-144
1452,6764,592,,1773,6611,185
1164,7152,664,,1560,6700,387
1376,7088,1088,,1407,6874,661
1932,6888,1228,,1481,6973,893
2228,6352,1644,,1675,6870,1156
2012,6404,1580,,1887,6683,1385
2016,6208,1756,,2047,6463,1552
1612,6072,1996,,1967,6259,1744
1920,6120,1832,,1890,6201,1791
1984,6156,2808,,1883,6139,2098
1860,6144,2932,,1844,6123,2392
1880,5796,3084,,1911,6054,2664
2260,5572,3296,,1996,5917,3030
2476,5428,3288,,2119,5735,3150
2452,5108,3524,,2267,5476,3298
2332,5276,3464,,2380,5346,3393
2160,5464,4200,,2355,5319,3619
2136,5364,4308,,2270,5303,3874
2192,4908,4440,,2205,5253,4103
2452,4868,4992,,2235,5151,4485
2280,4508,5360,,2265,4912,4775
1940,4260,5336,,2216,4636,5032
1968,4440,5144,,2160,4519,5208
2048,4488,5452,,2059,4424,5323
2060,4276,5392,,2004,4366,5331
2216,4160,5580,,2073,4341,5392
2036,3832,6056,,2090,4189,5620
1580,3840,5680,,1973,4027,5677
1692,3748,5196,,1881,3895,5628
2144,3892,4812,,1863,3828,5436
2396,3704,5004,,1953,3796,5173
2020,3184,5652,,2063,3632,5166
1728,2804,6104,,2072,3396,5393
1768,2792,6360,,1978,3121,5780
1880,2660,6068,,1849,2860,6046
2224,2636,5648,,1900,2723,6045
2892,2652,5680,,2191,2685,5939
2944,2460,6340,,2485,2602,5934
2368,2272,6716,,2607,2505,6096
1756,1848,7300,,2490,2308,6509
1548,2044,7584,,2154,2156,6985
1680,2112,7832,,1838,2069,7358
1932,1816,8064,,1729,1955,7695
2064,1868,8020,,1806,1960,7875
2088,1744,8096,,1941,1885,8003
2056,1664,7964,,2035,1773,8036
1788,1480,7932,,1999,1689,8003
1468,1320,7900,,1850,1552,7973
1440,1212,7740,,1688,1419,7884
1728,1160,7468,,1606,1293,7760
2024,1120,7176,,1665,1203,7571
2280,1140,7252,,1868,1158,7409
2288,876,7348,,2080,1074,7311
2288,792,7524,,2220,982,7325
2264,760,7736,,2280,892,7465
2136,680,7760,,2244,777,7592
2364,868,7512,,2263,775,7633
2520,968,7400,,2321,819,7602
2584,1060,7196,,2401,894,7467
2356,1128,7320,,2456,1006,7357
2364,1136,7028,,2456,1073,7236
2312,1320,6960,,2404,1161,7126
2296,1232,6460,,2332,1204,6942
2308,1172,6520,,2320,1215,6742
2336,1120,6588,,2313,1211,6632
2332,1208,6160,,2318,1183,6432
2460,1260,6188,,2359,1190,6364
2288,1288,5984,,2354,1219,6230
2140,1264,6236,,2305,1255,6142
2144,1308,5928,,2258,1280,6084
2252,1380,5820,,2206,1310,5992
2044,1484,5648,,2145,1359,5908
1884,1384,5756,,2081,1389,5788
2000,1424,5704,,2045,1418,5732
1996,1300,5956,,1981,1398,5766
2044,1300,5876,,1981,1352,5823
1916,1200,6004,,1989,1306,5885
1952,1256,6120,,1977,1264,5989
1832,1188,5924,,1936,1236,5981
1684,1092,6088,,1846,1184,6034
1748,1120,6260,,1804,1164,6098
1920,1136,6336,,1796,1134,6152
1916,880,6288,,1817,1057,6243
1912,752,6468,,1874,972,6338
2004,752,6580,,1938,880,6418
1872,804,6804,,1926,797,6535
1816,808,6920,,1901,779,6693
1872,816,6864,,1891,795,6792
1980,688,6660,,1885,779,6812
2128,696,6848,,1949,752,6823
2016,664,6920,,1999,716,6823
2116,704,6876,,2060,688,6826
2296,708,6856,,2139,693,6875
2064,792,6816,,2123,717,6867
2080,608,6844,,2139,703,6848
2200,720,6760,,2160,707,6819
2252,684,6804,,2149,701,6806
2132,668,6640,,2166,670,6762
2092,680,6820,,2169,688,6756
2212,652,6760,,2172,671,6756
2264,732,6992,,2175,683,6803
2148,660,6784,,2179,681,6839
2316,712,7116,,2235,689,6913
2388,836,7364,,2279,735,7064
2516,616,7752,,2342,706,7254
2652,516,8148,,2468,670,7595
2844,368,8556,,2600,584,7955
2520,340,8960,,2633,460,-8030
2296,416,9312,,2578,410,-7640
2272,416,9524,,2483,385,-7296
2364,648,9268,,2363,455,-7118
2440,724,9204,,2343,551,-7057
2176,892,8908,,2313,670,-7158
2004,1168,8708,,2246,858,-7362
1908,1312,8240,,2132,1024,-7619
1996,1728,8008,,2021,1275,-7918
2144,1836,7972,,2013,1511,-8152
2272,1968,7876,,2080,1711,8024
2400,2000,7924,,2203,1883,7945
2448,2184,8012,,2316,1997,7946
2424,2140,7476,,2386,2073,7822
1876,2504,7724,,2287,2207,7784
1364,2684,7328,,2028,2378,7635
1256,3052,7280,,1730,2595,7452
1564,3308,6996,,1515,2887,7332
1840,3288,6416,,1506,3083,7005
1572,3436,5692,,1558,3271,6596
1208,3576,5576,,1546,3402,6170
1280,3908,5048,,1475,3552,5683
1356,3996,4704,,1354,3729,5255
1160,4140,4424,,1251,3905,4938
1328,4252,3928,,1281,4074,4526
1324,4352,3680,,1292,4185,4184
1452,4196,3356,,1316,4235,3847
1048,4396,2756,,1288,4299,3430
1000,4876,2260,,1206,4455,3013
968,5128,2128,,1117,4649,2625
1080,5252,1768,,1024,4913,2228
1340,5040,1476,,1097,5074,1908
1384,5128,1016,,1193,5137,1597
1456,5368,648,,1315,5197,1227
1008,5832,168,,1297,5342,827
704,6196,468,,1138,5631,575
580,6216,672,,937,5903,489
488,6052,384,,695,6074,423
692,6168,148,,616,6158,418
732,6404,-444,,623,6210,190
780,6792,-904,,673,6354,-204
604,7120,-1284,,702,6621,-621
684,7160,-1452,,700,6869,-1021
872,7200,-1612,,735,7068,-1313
812,7492,-1340,,743,7243,-1422
828,7548,-1556,,799,7350,-1490
696,7592,-1672,,802,7458,-1545
496,7588,-1648,,708,7555,-1554
428,7892,-1516,,612,7655,-1598
488,7900,-1712,,527,7743,-1637
912,7876,-1888,,581,7814,-1691
1116,7728,-2236,,736,7849,-1838
